Row,multiply_type,nr_c,dot_product_length,num_vfops,load_left_block_throughput,load_left_throughput_bottlenck,load_left_num_uops,operate_block_throughput,operate_throughput_bottlenck,operate_num_uops
cmat_mulx_avx_stripmine_nr_c_17_dot_product_length_14,cmat_mulx_avx_stripmine,17,14,935,519,Backend,1421,662.42,Backend,2918
cmat_mulx_avx_stripmine_nr_c_17_dot_product_length_15,cmat_mulx_avx_stripmine,17,15,1003,558,Backend,1523,710.42,Backend,3130
cmat_mulx_avx_stripmine_nr_c_17_dot_product_length_16,cmat_mulx_avx_stripmine,17,16,1071,592,Backend,1625,758.42,Backend,3345
cmat_mulx_avx_stripmine_nr_c_17_dot_product_length_17,cmat_mulx_avx_stripmine,17,17,1139,668,Backend,1727,806.42,Backend,3556
cmat_mulx_avx_stripmine_nr_c_17_dot_product_length_18,cmat_mulx_avx_stripmine,17,18,1207,660,Backend,1829,854.42,Backend,3769
cmat_mulx_avx_stripmine_nr_c_17_dot_product_length_19,cmat_mulx_avx_stripmine,17,19,1275,694,Backend,1931,902.42,Backend,3982
cmat_mulx_avx_stripmine_nr_c_17_dot_product_length_20,cmat_mulx_avx_stripmine,17,20,1343,728,Backend,2033,950.42,Backend,4195
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_2,cmat_mulx_avx_stripmine,18,2,126,75,Backend,210,96,Backend,417
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_3,cmat_mulx_avx_stripmine,18,3,198,111,Backend,318,140.95,Backend,615
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_4,cmat_mulx_avx_stripmine,18,4,270,147,Backend,426,190.95,Backend,838
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_5,cmat_mulx_avx_stripmine,18,5,342,187,Backend,534,240.95,Backend,1061
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_6,cmat_mulx_avx_stripmine,18,6,414,227,Backend,642,290.95,Backend,1284
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_7,cmat_mulx_avx_stripmine,18,7,486,275,Backend,750,340.95,Backend,1507
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_8,cmat_mulx_avx_stripmine,18,8,558,328,Backend,858,390.95,Backend,1730
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_9,cmat_mulx_avx_stripmine,18,9,630,367,Backend,966,440.95,Backend,1956
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_10,cmat_mulx_avx_stripmine,18,10,702,403,Backend,1074,491.95,Backend,2184
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_11,cmat_mulx_avx_stripmine,18,11,774,444,Backend,1182,540.95,Backend,2406
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_12,cmat_mulx_avx_stripmine,18,12,846,480,Backend,1290,590.95,Backend,2631
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_13,cmat_mulx_avx_stripmine,18,13,918,516,Backend,1398,640.95,Backend,2856
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_14,cmat_mulx_avx_stripmine,18,14,990,552,Backend,1506,690.95,Backend,3083
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_15,cmat_mulx_avx_stripmine,18,15,1062,588,Backend,1614,740.95,Backend,3308
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_16,cmat_mulx_avx_stripmine,18,16,1134,630,Backend,1722,790.95,Backend,3532
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_17,cmat_mulx_avx_stripmine,18,17,1206,708,Backend,1830,840.95,Backend,3757
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_18,cmat_mulx_avx_stripmine,18,18,1278,702,Backend,1938,890.95,Backend,3982
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_19,cmat_mulx_avx_stripmine,18,19,1350,738,Backend,2046,940.95,Backend,4207
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_20,cmat_mulx_avx_stripmine,18,20,1422,774,Backend,2154,990.95,Backend,4432
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_2,cmat_mulx_avx_stripmine,19,2,133,79.47,Backend,223,101,Backend,437
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_3,cmat_mulx_avx_stripmine,19,3,209,117.37,Backend,337,147.95,Backend,647
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_4,cmat_mulx_avx_stripmine,19,4,285,157.42,Backend,451,199.95,Backend,884
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_5,cmat_mulx_avx_stripmine,19,5,361,195.53,Backend,565,251.95,Backend,1120
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_6,cmat_mulx_avx_stripmine,19,6,437,240,Backend,679,303.95,Backend,1353
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_7,cmat_mulx_avx_stripmine,19,7,513,290,Backend,793,355.95,Backend,1589
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_8,cmat_mulx_avx_stripmine,19,8,589,348,Backend,907,407.95,Backend,1823
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_9,cmat_mulx_avx_stripmine,19,9,665,388,Backend,1021,459.95,Backend,2061
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_10,cmat_mulx_avx_stripmine,19,10,741,434,Backend,1135,511.95,Backend,2297
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_11,cmat_mulx_avx_stripmine,19,11,817,472,Backend,1249,563.95,Backend,2537
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_12,cmat_mulx_avx_stripmine,19,12,893,510,Backend,1363,615.95,Backend,2771
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_13,cmat_mulx_avx_stripmine,19,13,969,548,Backend,1477,667.95,Backend,3011
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_14,cmat_mulx_avx_stripmine,19,14,1045,586,Backend,1591,719.95,Backend,3246
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_15,cmat_mulx_avx_stripmine,19,15,1121,630,Backend,1705,771.95,Backend,3483
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_16,cmat_mulx_avx_stripmine,19,16,1197,662,Backend,1819,823.95,Backend,3721
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_17,cmat_mulx_avx_stripmine,19,17,1273,748,Backend,1933,875.95,Backend,3958
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_18,cmat_mulx_avx_stripmine,19,18,1349,738,Backend,2047,927.95,Backend,4194
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_19,cmat_mulx_avx_stripmine,19,19,1425,782,Backend,2161,979.95,Backend,4433
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_20,cmat_mulx_avx_stripmine,19,20,1501,814,Backend,2275,1031.95,Backend,4668
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_2,cmat_mulx_avx_stripmine,20,2,140,84,Backend,236,105,Backend,457
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_3,cmat_mulx_avx_stripmine,20,3,220,124,Backend,356,155,Backend,679
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_4,cmat_mulx_avx_stripmine,20,4,300,164,Backend,476,210,Backend,927
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_5,cmat_mulx_avx_stripmine,20,5,380,208,Backend,596,265,Backend,1174
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_6,cmat_mulx_avx_stripmine,20,6,460,253,Backend,716,320,Backend,1420
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_7,cmat_mulx_avx_stripmine,20,7,540,305,Backend,836,375,Backend,1670
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_8,cmat_mulx_avx_stripmine,20,8,620,368,Backend,956,430,Backend,1916
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_9,cmat_mulx_avx_stripmine,20,9,700,408,Backend,1076,485,Backend,2165
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_10,cmat_mulx_avx_stripmine,20,10,780,455,Backend,1196,540,Backend,2416
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_11,cmat_mulx_avx_stripmine,20,11,860,500,Backend,1316,595,Backend,2663
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_12,cmat_mulx_avx_stripmine,20,12,940,529,Backend,1436,650,Backend,2914
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_13,cmat_mulx_avx_stripmine,20,13,1020,580,Backend,1556,705,Backend,3166
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_14,cmat_mulx_avx_stripmine,20,14,1100,620,Backend,1676,760,Backend,3414
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_15,cmat_mulx_avx_stripmine,20,15,1180,660,Backend,1796,815,Backend,3661
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_16,cmat_mulx_avx_stripmine,20,16,1260,700,Backend,1916,870,Backend,3909
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_17,cmat_mulx_avx_stripmine,20,17,1340,788,Backend,2036,925,Backend,4160
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_18,cmat_mulx_avx_stripmine,20,18,1420,780,Backend,2156,980,Backend,4412
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_19,cmat_mulx_avx_stripmine,20,19,1500,820,Backend,2276,1035,Backend,4659
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_20,cmat_mulx_avx_stripmine,20,20,1580,860,Backend,2396,1090,Backend,4905
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_2,cmat_mulx_avx_fma_accumulate,2,2,8,5.44,Backend,13,6.15,Backend,23
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_3,cmat_mulx_avx_fma_accumulate,2,3,12,7.89,Backend,19,9.74,Backend,29
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_4,cmat_mulx_avx_fma_accumulate,2,4,16,11.63,Backend,33,13.25,Backend,40
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_5,cmat_mulx_avx_fma_accumulate,2,5,20,17.16,Backend,47,17,Backend,51
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_6,cmat_mulx_avx_fma_accumulate,2,6,24,21.37,Backend,61,22.05,Backend,62
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_7,cmat_mulx_avx_fma_accumulate,2,7,28,25.32,Backend,75,27,Backend,73
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_8,cmat_mulx_avx_fma_accumulate,2,8,32,31,Backend,89,32,Backend,84
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_9,cmat_mulx_avx_fma_accumulate,2,9,36,36.47,Backend,103,36.74,Backend,95
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_10,cmat_mulx_avx_fma_accumulate,2,10,40,40.47,Backend,117,42,Backend,106
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_11,cmat_mulx_avx_fma_accumulate,2,11,44,44.47,Backend,131,47,Backend,117
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_12,cmat_mulx_avx_fma_accumulate,2,12,48,48.47,Backend,145,53.53,Backend,128
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_13,cmat_mulx_avx_fma_accumulate,2,13,52,52.47,Backend,159,59.63,Backend,139
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_14,cmat_mulx_avx_fma_accumulate,2,14,56,56.47,Backend,173,67.05,Backend,150
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_15,cmat_mulx_avx_fma_accumulate,2,15,60,60.47,Backend,187,72.21,Backend,161
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_16,cmat_mulx_avx_fma_accumulate,2,16,64,64.47,Backend,201,78.32,Backend,172
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_17,cmat_mulx_avx_fma_accumulate,2,17,68,68.47,Backend,215,85.11,Backend,183
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_18,cmat_mulx_avx_fma_accumulate,2,18,72,72.47,Backend,229,90.79,Backend,194
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_19,cmat_mulx_avx_fma_accumulate,2,19,76,76.47,Backend,243,98.21,Backend,205
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_20,cmat_mulx_avx_fma_accumulate,2,20,80,80.47,Backend,257,105.58,Backend,216
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_2,cmat_mulx_avx_fma_accumulate,3,2,12,8.72,Backend,21,9.05,Backend,30
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_3,cmat_mulx_avx_fma_accumulate,3,3,18,15.47,Backend,42,13.63,Backend,45
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_4,cmat_mulx_avx_fma_accumulate,3,4,24,22.63,Backend,63,18.68,Backend,60
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_5,cmat_mulx_avx_fma_accumulate,3,5,30,31,Backend,84,24.26,Backend,75
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_6,cmat_mulx_avx_fma_accumulate,3,6,36,35,Backend,105,29.74,Backend,90
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_7,cmat_mulx_avx_fma_accumulate,3,7,42,42.68,Backend,126,35.63,Backend,105
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_8,cmat_mulx_avx_fma_accumulate,3,8,48,54.95,Backend,147,41.42,Backend,120
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_9,cmat_mulx_avx_fma_accumulate,3,9,54,58,Backend,168,48.74,Backend,135
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_10,cmat_mulx_avx_fma_accumulate,3,10,60,64.11,Backend,189,55.16,Backend,150
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_11,cmat_mulx_avx_fma_accumulate,3,11,66,70.11,Backend,210,61.42,Backend,165
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_12,cmat_mulx_avx_fma_accumulate,3,12,72,76.11,Backend,231,68.74,Backend,180
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_13,cmat_mulx_avx_fma_accumulate,3,13,78,82.11,Backend,252,75.11,Backend,195
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_14,cmat_mulx_avx_fma_accumulate,3,14,84,88.11,Backend,273,83,Backend,210
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_15,cmat_mulx_avx_fma_accumulate,3,15,90,94.11,Backend,294,88,Backend,225
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_16,cmat_mulx_avx_fma_accumulate,3,16,96,100.11,Backend,315,98,Backend,240
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_17,cmat_mulx_avx_fma_accumulate,3,17,102,106.11,Backend,336,103,Backend,255
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_18,cmat_mulx_avx_fma_accumulate,3,18,108,112.11,Backend,357,113,Backend,270
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_19,cmat_mulx_avx_fma_accumulate,3,19,114,118.11,Backend,378,123,Backend,285
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_20,cmat_mulx_avx_fma_accumulate,3,20,120,124.11,Backend,399,133,Backend,300
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_2,cmat_mulx_avx_fma_accumulate,4,2,16,13.53,Backend,37,11.64,Backend,42
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_3,cmat_mulx_avx_fma_accumulate,4,3,24,22.05,Backend,65,17.37,Backend,61
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_4,cmat_mulx_avx_fma_accumulate,4,4,32,31.53,Backend,93,23.79,Backend,80
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_5,cmat_mulx_avx_fma_accumulate,4,5,40,42,Backend,121,29.63,Backend,99
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_6,cmat_mulx_avx_fma_accumulate,4,6,48,51.95,Backend,149,36.63,Backend,118
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_7,cmat_mulx_avx_fma_accumulate,4,7,56,60.32,Backend,177,44,Backend,137
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_8,cmat_mulx_avx_fma_accumulate,4,8,64,70.95,Backend,205,50.26,Backend,156
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_9,cmat_mulx_avx_fma_accumulate,4,9,72,79.42,Backend,233,56.63,Backend,175
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_10,cmat_mulx_avx_fma_accumulate,4,10,80,87.42,Backend,261,64,Backend,194
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_11,cmat_mulx_avx_fma_accumulate,4,11,88,95.42,Backend,289,71.84,Backend,213
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_12,cmat_mulx_avx_fma_accumulate,4,12,96,103.42,Backend,317,79,Backend,232
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_13,cmat_mulx_avx_fma_accumulate,4,13,104,111.42,Backend,345,89,Backend,251
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_14,cmat_mulx_avx_fma_accumulate,4,14,112,124.95,Backend,373,99,Backend,270
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_15,cmat_mulx_avx_fma_accumulate,4,15,120,127.42,Backend,401,109,Backend,289
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_16,cmat_mulx_avx_fma_accumulate,4,16,128,135.42,Backend,429,119,Backend,308
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_17,cmat_mulx_avx_fma_accumulate,4,17,136,143.42,Backend,457,129,Backend,327
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_18,cmat_mulx_avx_fma_accumulate,4,18,144,151.42,Backend,485,139,Backend,346
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_19,cmat_mulx_avx_fma_accumulate,4,19,152,159.42,Backend,513,149,Backend,365
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_20,cmat_mulx_avx_fma_accumulate,4,20,160,167.42,Backend,541,159,Backend,384
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_2,cmat_mulx_avx_fma_accumulate,5,2,20,18.48,Backend,53,15.32,Backend,54
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_3,cmat_mulx_avx_fma_accumulate,5,3,30,30.53,Backend,88,22,Backend,77
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_4,cmat_mulx_avx_fma_accumulate,5,4,40,40.47,Backend,123,29.32,Backend,100
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_5,cmat_mulx_avx_fma_accumulate,5,5,50,52,Backend,158,36.05,Backend,123
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_6,cmat_mulx_avx_fma_accumulate,5,6,60,67,Backend,193,43.26,Backend,146
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_7,cmat_mulx_avx_fma_accumulate,5,7,70,79,Backend,228,50.42,Backend,169
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_8,cmat_mulx_avx_fma_accumulate,5,8,80,94,Backend,263,58.53,Backend,192
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_9,cmat_mulx_avx_fma_accumulate,5,9,90,101.11,Backend,298,67.32,Backend,215
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_10,cmat_mulx_avx_fma_accumulate,5,10,100,111.16,Backend,333,77.26,Backend,238
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_11,cmat_mulx_avx_fma_accumulate,5,11,110,121.16,Backend,368,85,Backend,261
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_12,cmat_mulx_avx_fma_accumulate,5,12,120,131.16,Backend,403,96.68,Backend,284
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_13,cmat_mulx_avx_fma_accumulate,5,13,130,141.16,Backend,438,106.68,Backend,307
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_14,cmat_mulx_avx_fma_accumulate,5,14,140,154,Backend,473,116.68,Backend,330
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_15,cmat_mulx_avx_fma_accumulate,5,15,150,161.16,Backend,508,126.68,Backend,353
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_16,cmat_mulx_avx_fma_accumulate,5,16,160,171.16,Backend,543,136.68,Backend,376
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_17,cmat_mulx_avx_fma_accumulate,5,17,170,181.16,Backend,578,146.68,Backend,399
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_18,cmat_mulx_avx_fma_accumulate,5,18,180,191.16,Backend,613,156.68,Backend,422
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_19,cmat_mulx_avx_fma_accumulate,5,19,190,204,Backend,648,166.68,Backend,445
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_20,cmat_mulx_avx_fma_accumulate,5,20,200,211.16,Backend,683,176.68,Backend,468
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_2,cmat_mulx_avx_fma_accumulate,6,2,24,23.63,Backend,69,17.47,Backend,66
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_3,cmat_mulx_avx_fma_accumulate,6,3,36,35.53,Backend,111,25.32,Backend,93
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_4,cmat_mulx_avx_fma_accumulate,6,4,48,49.47,Backend,153,32.89,Backend,120
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_5,cmat_mulx_avx_fma_accumulate,6,5,60,66,Backend,195,41.95,Backend,147
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_6,cmat_mulx_avx_fma_accumulate,6,6,72,83,Backend,237,49.95,Backend,174
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_7,cmat_mulx_avx_fma_accumulate,6,7,84,95.37,Backend,279,60,Backend,201
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_8,cmat_mulx_avx_fma_accumulate,6,8,96,110,Backend,321,70,Backend,228
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_9,cmat_mulx_avx_fma_accumulate,6,9,108,122.47,Backend,363,80,Backend,255
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_10,cmat_mulx_avx_fma_accumulate,6,10,120,134.47,Backend,405,90,Backend,282
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_11,cmat_mulx_avx_fma_accumulate,6,11,132,146.47,Backend,447,100,Backend,309
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_12,cmat_mulx_avx_fma_accumulate,6,12,144,158.47,Backend,489,110,Backend,336
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_13,cmat_mulx_avx_fma_accumulate,6,13,156,170.47,Backend,531,120,Backend,363
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_14,cmat_mulx_avx_fma_accumulate,6,14,168,188,Backend,573,130,Backend,390
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_15,cmat_mulx_avx_fma_accumulate,6,15,180,194.47,Backend,615,140,Backend,417
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_16,cmat_mulx_avx_fma_accumulate,6,16,192,206.47,Backend,657,150,Backend,444
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_17,cmat_mulx_avx_fma_accumulate,6,17,204,218.47,Backend,699,160,Backend,471
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_18,cmat_mulx_avx_fma_accumulate,6,18,216,230.47,Backend,741,170,Backend,498
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_19,cmat_mulx_avx_fma_accumulate,6,19,228,243,Backend,783,180,Backend,525
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_20,cmat_mulx_avx_fma_accumulate,6,20,240,254.47,Backend,825,190,Backend,552
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_2,cmat_mulx_avx_fma_accumulate,7,2,28,28.68,Backend,85,22,Backend,78
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_3,cmat_mulx_avx_fma_accumulate,7,3,42,44.53,Backend,134,30,Backend,109
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_4,cmat_mulx_avx_fma_accumulate,7,4,56,58,Backend,183,39.05,Backend,140
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_5,cmat_mulx_avx_fma_accumulate,7,5,70,76.95,Backend,232,47.84,Backend,171
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_6,cmat_mulx_avx_fma_accumulate,7,6,84,98,Backend,281,56,Backend,202
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_7,cmat_mulx_avx_fma_accumulate,7,7,98,115,Backend,330,65.63,Backend,233
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_8,cmat_mulx_avx_fma_accumulate,7,8,112,133,Backend,379,75.05,Backend,264
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_9,cmat_mulx_avx_fma_accumulate,7,9,126,144.16,Backend,428,85.05,Backend,295
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_10,cmat_mulx_avx_fma_accumulate,7,10,140,158.16,Backend,477,95.05,Backend,326
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_11,cmat_mulx_avx_fma_accumulate,7,11,154,172.16,Backend,526,105.05,Backend,357
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_12,cmat_mulx_avx_fma_accumulate,7,12,168,186.16,Backend,575,115.05,Backend,388
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_13,cmat_mulx_avx_fma_accumulate,7,13,182,200.16,Backend,624,125.05,Backend,419
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_14,cmat_mulx_avx_fma_accumulate,7,14,196,217,Backend,673,135.05,Backend,450
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_15,cmat_mulx_avx_fma_accumulate,7,15,210,228.16,Backend,722,145.05,Backend,481
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_16,cmat_mulx_avx_fma_accumulate,7,16,224,242.16,Backend,771,155.05,Backend,512
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_17,cmat_mulx_avx_fma_accumulate,7,17,238,256.16,Backend,820,165.05,Backend,543
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_18,cmat_mulx_avx_fma_accumulate,7,18,252,270.16,Backend,869,175.05,Backend,574
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_19,cmat_mulx_avx_fma_accumulate,7,19,266,287,Backend,918,185.05,Backend,605
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_20,cmat_mulx_avx_fma_accumulate,7,20,280,298.16,Backend,967,195.05,Backend,636
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_2,cmat_mulx_avx_fma_accumulate,8,2,32,34,Backend,101,23,Backend,90
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_3,cmat_mulx_avx_fma_accumulate,8,3,48,50,Backend,157,32,Backend,125
